id_pedido,data_venda,ids_cliente,idade_cliente,produto,categoria,quantidade,valor_unitario,valores_venda,estado,feedback
8207,2044-06-20,77,62,Smartphone,Eletrônicos,2,704.1161644013014,1408.2323288026028,CA,Produto cumpre o que promete
8208,2044-06-21,924,23,Tablet,Eletrônicos,5,1239.4819211893582,6197.409605946791,TX,Atendimento excepcional.
8209,2044-06-22,137,30,Fone de ouvido,Acessórios,3,140.35108771243767,421.053263137313,FL,Entrega dentro do prazo previsto.
8210,2044-06-23,20,28,Laptop,Eletrônicos,1,1468.9467586866353,1468.9467586866353,TX,Excelente produto!
8211,2044-06-24,440,55,Laptop,Eletrônicos,5,824.9942524565915,4124.9712622829575,IL,Entrega dentro do prazo previsto.
8212,2044-06-25,211,23,Fone de ouvido,Acessórios,1,1928.8338057874867,1928.8338057874867,NY,Produto com ótimo custo-benefício.
8213,2044-06-26,752,22,Fone de ouvido,Acessórios,1,1158.3507016242804,1158.3507016242804,IL,Produto com ótimo custo-benefício.
8214,2044-06-27,551,24,Smartphone,Eletrônicos,2,1554.1565091575533,3108.3130183151065,IL,Arrependido da compra
8215,2044-06-28,435,72,Tablet,Eletrônicos,4,1729.3034029792143,6917.213611916857,NY,Produto ok.
8216,2044-06-29,780,72,Tablet,Eletrônicos,5,1783.2502875847783,8916.251437923891,FL,Atendimento excepcional.
8217,2044-06-30,207,36,Tablet,Eletrônicos,2,1061.000411875624,2122.000823751248,FL,Arrependido da compra
8218,2044-07-01,991,60,Fone de ouvido,Acessórios,2,823.6479889406081,1647.2959778812162,TX,Produto com ótimo custo-benefício.
8219,2044-07-02,439,23,Tablet,Eletrônicos,1,1143.004229892457,1143.004229892457,IL,Entrega rápida!
8220,2044-07-03,974,42,Smartphone,Eletrônicos,5,834.0372831539844,4170.186415769922,TX,Produto cumpre o que promete
8221,2044-07-04,779,26,Fone de ouvido,Acessórios,2,519.3941901023211,1038.7883802046422,NY,Produto com ótimo custo-benefício.
8222,2044-07-05,666,37,Fone de ouvido,Acessórios,3,681.6436629750016,2044.9309889250048,CA,Produto com ótimo custo-benefício.
8223,2044-07-06,42,42,Tablet,Eletrônicos,2,503.9012196652679,1007.8024393305358,FL,Entrega rápida!
8224,2044-07-07,411,67,Laptop,Eletrônicos,3,575.4033796599803,1726.210138979941,NY,Entrega rápida!
8225,2044-07-08,523,25,Laptop,Eletrônicos,4,232.53508760965468,930.1403504386187,FL,Muito satisfeito com a compra.
8226,2044-07-09,806,67,Smartphone,Eletrônicos,3,881.6023054116141,2644.8069162348424,TX,Entrega rápida!
8227,2044-07-10,610,54,Tablet,Eletrônicos,3,508.8036178762863,1526.4108536288588,CA,Entrega atrasada
8228,2044-07-11,427,55,Tablet,Eletrônicos,1,924.3147771692284,924.3147771692284,IL,Muito satisfeito com a compra.
8229,2044-07-12,275,19,Fone de ouvido,Acessórios,2,1594.7865566437717,3189.5731132875435,FL,Produto com ótimo custo-benefício.
8230,2044-07-13,448,74,Fone de ouvido,Acessórios,4,924.2090888241955,3696.836355296782,IL,Entrega dentro do prazo previsto.
8231,2044-07-14,902,39,Tablet,Eletrônicos,2,1911.493147883945,3822.98629576789,TX,Excelente produto!
8232,2044-07-15,942,73,Fone de ouvido,Acessórios,3,338.2819443296406,1014.8458329889219,FL,Muito satisfeito com a compra.
8233,2044-07-16,884,53,Tablet,Eletrônicos,3,1708.0167321338556,5124.050196401567,TX,Qualidade inferior ao anunciado
8234,2044-07-17,742,68,Smartphone,Eletrônicos,2,534.1033224423256,1068.2066448846513,IL,Arrependido da compra
8235,2044-07-18,369,21,Fone de ouvido,Acessórios,4,1871.1702291671995,7484.680916668798,TX,Entrega rápida!
8236,2044-07-19,938,65,Tablet,Eletrônicos,4,492.9384565748764,1971.7538262995056,TX,Produto ok.
8237,2044-07-20,220,18,Fone de ouvido,Acessórios,1,1506.5754826313707,1506.5754826313707,TX,Atendimento sem problema
8238,2044-07-21,577,65,Smartphone,Eletrônicos,3,171.1299066769418,513.3897200308254,NY,Entrega dentro do prazo previsto.
8239,2044-07-22,867,50,Fone de ouvido,Acessórios,3,1278.1362024623465,3834.4086073870394,NY,Produto com ótimo custo-benefício.
8240,2044-07-23,232,41,Tablet,Eletrônicos,1,476.4147249360845,476.4147249360845,FL,Muito satisfeito com a compra.
8241,2044-07-24,328,66,Fone de ouvido,Acessórios,2,1356.8364562140603,2713.6729124281205,TX,Muito satisfeito com a compra.
8242,2044-07-25,443,22,Fone de ouvido,Acessórios,3,1289.8672083684517,3869.601625105355,TX,Entrega dentro do prazo previsto.
8243,2044-07-26,52,75,Tablet,Eletrônicos,2,1851.2069653373162,3702.4139306746324,TX,Atendimento sem problema
8244,2044-07-27,886,65,Laptop,Eletrônicos,4,1272.019039709874,5088.076158839496,NY,Entrega dentro do prazo previsto.
8245,2044-07-28,943,74,Fone de ouvido,Acessórios,5,846.0851827173202,4230.425913586601,IL,Atendimento excepcional.
8246,2044-07-29,376,52,Fone de ouvido,Acessórios,1,427.4572194559461,427.4572194559461,TX,Entrega rápida!
8247,2044-07-30,263,59,Smartphone,Eletrônicos,3,1332.0294666610723,3996.0883999832167,CA,Atendimento excepcional.
8248,2044-07-31,267,67,Laptop,Eletrônicos,1,276.91487764952336,276.91487764952336,FL,Sem reclamações.
8249,2044-08-01,359,70,Smartphone,Eletrônicos,4,1665.6078124974472,6662.431249989789,NY,Excelente produto!
8250,2044-08-02,317,77,Tablet,Eletrônicos,4,532.3023665307842,2129.2094661231367,IL,Sem reclamações.
8251,2044-08-03,324,79,Tablet,Eletrônicos,4,1072.109851585023,4288.439406340092,CA,Produto ok.
8252,2044-08-04,921,67,Smartphone,Eletrônicos,4,1212.097243442321,4848.388973769284,TX,Produto com ótimo custo-benefício.
8253,2044-08-05,908,43,Fone de ouvido,Acessórios,5,756.8554812750994,3784.277406375497,NY,Excelente produto!
8254,2044-08-06,666,66,Laptop,Eletrônicos,2,1344.5538662658805,2689.107732531761,TX,Produto com ótimo custo-benefício.
8255,2044-08-07,870,60,Smartphone,Eletrônicos,2,537.9230698396536,1075.8461396793073,FL,Péssimo atendimento
8256,2044-08-08,878,58,Smartphone,Eletrônicos,5,117.51791886436112,587.5895943218056,NY,Produto com ótimo custo-benefício.
8257,2044-08-09,652,60,Tablet,Eletrônicos,2,1920.5720854631259,3841.1441709262517,CA,Entrega rápida!
8258,2044-08-10,939,43,Fone de ouvido,Acessórios,4,674.0893711191425,2696.35748447657,IL,Entrega dentro do prazo previsto.
8259,2044-08-11,563,76,Laptop,Eletrônicos,2,1441.25135758791,2882.50271517582,IL,Entrega rápida!
8260,2044-08-12,629,58,Smartphone,Eletrônicos,1,1039.6905334947423,1039.6905334947423,FL,Muito satisfeito com a compra.
8261,2044-08-13,421,66,Laptop,Eletrônicos,2,1354.5474203703582,2709.0948407407163,IL,Entrega dentro do prazo previsto.
8262,2044-08-14,46,69,Laptop,Eletrônicos,1,266.32621890557164,266.32621890557164,IL,Atendimento sem problema
8263,2044-08-15,821,22,Smartphone,Eletrônicos,3,1061.7533564763933,3185.2600694291796,FL,Produto com ótimo custo-benefício.
8264,2044-08-16,600,61,Laptop,Eletrônicos,1,814.8281293488297,814.8281293488297,CA,Produto com ótimo custo-benefício.
8265,2044-08-17,720,35,Tablet,Eletrônicos,1,931.1066553257298,931.1066553257298,NY,Entrega dentro do prazo previsto.
8266,2044-08-18,889,76,Fone de ouvido,Acessórios,4,1934.106249241261,7736.424996965044,NY,Produto cumpre o que promete
8267,2044-08-19,269,74,Fone de ouvido,Acessórios,4,315.7633644319399,1263.0534577277597,FL,Atendimento excepcional.
8268,2044-08-20,601,42,Fone de ouvido,Acessórios,4,1521.6653440022267,6086.661376008907,TX,Sem reclamações.
8269,2044-08-21,381,65,Tablet,Eletrônicos,1,694.1684486378987,694.1684486378987,FL,Arrependido da compra
8270,2044-08-22,118,58,Tablet,Eletrônicos,5,616.1980758663365,3080.9903793316826,FL,Produto com ótimo custo-benefício.
8271,2044-08-23,566,57,Tablet,Eletrônicos,4,578.0159220035673,2312.0636880142692,FL,Muito satisfeito com a compra.
8272,2044-08-24,953,55,Fone de ouvido,Acessórios,4,730.1240287846374,2920.4961151385496,FL,Atendimento sem problema
8273,2044-08-25,116,66,Laptop,Eletrônicos,1,746.3782662075319,746.3782662075319,IL,Excelente produto!
8274,2044-08-26,630,63,Tablet,Eletrônicos,3,577.9566601048442,1733.8699803145328,IL,Sem reclamações.
8275,2044-08-27,260,75,Smartphone,Eletrônicos,3,1351.611638158278,4054.8349144748345,CA,Atendimento sem problema
8276,2044-08-28,75,38,Tablet,Eletrônicos,2,143.05786821548628,286.11573643097256,FL,Sem reclamações.
8277,2044-08-29,480,41,Smartphone,Eletrônicos,3,697.9729213214741,2093.9187639644224,NY,Excelente produto!
8278,2044-08-30,305,45,Fone de ouvido,Acessórios,4,596.4009333303352,2385.6037333213408,TX,Produto ok.
8279,2044-08-31,7,63,Smartphone,Eletrônicos,5,1515.2651400722466,7576.3257003612325,IL,Entrega rápida!
8280,2044-09-01,366,21,Tablet,Eletrônicos,2,335.6721608381283,671.3443216762566,NY,Produto com ótimo custo-benefício.
8281,2044-09-02,634,25,Tablet,Eletrônicos,5,1884.339927089604,9421.69963544802,IL,Excelente produto!
8282,2044-09-03,523,71,Laptop,Eletrônicos,5,382.51129348805216,1912.5564674402608,CA,Produto com defeito
8283,2044-09-04,348,66,Fone de ouvido,Acessórios,4,771.5533599239249,3086.2134396956994,TX,Excelente produto!
8284,2044-09-05,438,50,Smartphone,Eletrônicos,1,439.41537720628907,439.41537720628907,IL,Entrega dentro do prazo previsto.
8285,2044-09-06,215,20,Fone de ouvido,Acessórios,1,609.0609897705766,609.0609897705766,TX,Produto com ótimo custo-benefício.
8286,2044-09-07,429,66,Tablet,Eletrônicos,1,1533.9981663028436,1533.9981663028436,TX,Sem reclamações.
8287,2044-09-08,791,37,Laptop,Eletrônicos,3,978.989201539802,2936.9676046194063,NY,Entrega rápida!
8288,2044-09-09,498,52,Tablet,Eletrônicos,1,367.02264875498753,367.02264875498753,IL,Produto com ótimo custo-benefício.
8289,2044-09-10,540,56,Tablet,Eletrônicos,4,140.93801335691876,563.752053427675,TX,Produto com defeito
8290,2044-09-11,747,60,Tablet,Eletrônicos,3,498.3366293320363,1495.0098879961088,FL,Entrega rápida!
8291,2044-09-12,367,74,Smartphone,Eletrônicos,1,1893.9254181257409,1893.9254181257409,TX,Atendimento excepcional.
8292,2044-09-13,313,64,Tablet,Eletrônicos,5,1698.367658966665,8491.838294833326,TX,Produto cumpre o que promete
8293,2044-09-14,538,24,Fone de ouvido,Acessórios,4,908.3387460518169,3633.3549842072675,IL,Produto ok.
8294,2044-09-15,921,44,Fone de ouvido,Acessórios,4,989.8906827946669,3959.5627311786675,FL,Produto com ótimo custo-benefício.
8295,2044-09-16,54,22,Laptop,Eletrônicos,2,1803.76397178904,3607.52794357808,TX,Atendimento sem problema
8296,2044-09-17,541,66,Fone de ouvido,Acessórios,4,1203.123495632684,4812.493982530736,IL,Entrega dentro do prazo previsto.
8297,2044-09-18,467,54,Tablet,Eletrônicos,5,1767.4957770400886,8837.478885200442,IL,Atendimento excepcional.
8298,2044-09-19,865,18,Tablet,Eletrônicos,4,1009.0862534870641,4036.3450139482566,TX,Produto com ótimo custo-benefício.
8299,2044-09-20,164,39,Fone de ouvido,Acessórios,2,440.1903572817106,880.3807145634212,CA,Entrega rápida!
8300,2044-09-21,782,78,Laptop,Eletrônicos,4,1465.5576108873581,5862.2304435494325,CA,Entrega rápida!
8301,2044-09-22,334,73,Laptop,Eletrônicos,4,1076.4669731790746,4305.867892716298,NY,Atendimento excepcional.
8302,2044-09-23,547,24,Fone de ouvido,Acessórios,2,1353.457180938514,2706.914361877028,CA,Excelente produto!
8303,2044-09-24,798,66,Smartphone,Eletrônicos,4,356.60028756401454,1426.4011502560581,CA,Entrega rápida!
8304,2044-09-25,348,25,Smartphone,Eletrônicos,3,1312.823513741944,3938.4705412258318,IL,Excelente produto!
8305,2044-09-26,273,61,Smartphone,Eletrônicos,4,795.401437439985,3181.60574975994,IL,Atendimento excepcional.
8306,2044-09-27,963,79,Smartphone,Eletrônicos,1,697.3956179818321,697.3956179818321,TX,Entrega rápida!
8307,2044-09-28,720,79,Fone de ouvido,Acessórios,1,1359.377305091574,1359.377305091574,TX,Sem reclamações.
8308,2044-09-29,750,47,Laptop,Eletrônicos,3,1204.8662708588654,3614.598812576596,IL,Produto cumpre o que promete
8309,2044-09-30,414,74,Tablet,Eletrônicos,4,1315.7594864265736,5263.0379457062945,TX,Atendimento excepcional.
8310,2044-10-01,500,45,Tablet,Eletrônicos,5,1932.399475251408,9661.997376257039,IL,Muito satisfeito com a compra.
8311,2044-10-02,93,43,Fone de ouvido,Acessórios,4,1417.3331156603647,5669.332462641459,CA,Produto cumpre o que promete
8312,2044-10-03,685,79,Tablet,Eletrônicos,1,1299.7529764321366,1299.7529764321366,TX,Qualidade inferior ao anunciado
8313,2044-10-04,79,51,Smartphone,Eletrônicos,2,1246.4284315907385,2492.856863181477,CA,Muito satisfeito com a compra.
8314,2044-10-05,622,66,Laptop,Eletrônicos,3,827.4927862397915,2482.4783587193742,NY,Atendimento excepcional.
8315,2044-10-06,217,49,Fone de ouvido,Acessórios,2,1686.4237977272542,3372.8475954545083,TX,Muito satisfeito com a compra.
8316,2044-10-07,947,39,Laptop,Eletrônicos,5,792.8302748861357,3964.1513744306785,IL,Sem reclamações.
8317,2044-10-08,358,77,Fone de ouvido,Acessórios,4,1415.4750869348454,5661.900347739382,IL,Péssimo atendimento
8318,2044-10-09,618,37,Fone de ouvido,Acessórios,5,621.6301071936009,3108.1505359680045,NY,Sem reclamações.
8319,2044-10-10,507,31,Fone de ouvido,Acessórios,2,338.12506144425987,676.2501228885197,IL,Excelente produto!
8320,2044-10-11,559,40,Fone de ouvido,Acessórios,4,303.03844923109244,1212.1537969243698,CA,Produto cumpre o que promete
8321,2044-10-12,181,20,Laptop,Eletrônicos,5,1287.389770547057,6436.948852735285,IL,Atendimento excepcional.
8322,2044-10-13,576,36,Tablet,Eletrônicos,1,689.5121144352009,689.5121144352009,NY,Produto ok.
8323,2044-10-14,246,31,Fone de ouvido,Acessórios,1,586.3461127551674,586.3461127551674,FL,Produto com ótimo custo-benefício.
8324,2044-10-15,244,57,Smartphone,Eletrônicos,3,1204.5156922451115,3613.5470767353345,FL,Entrega rápida!
8325,2044-10-16,506,56,Fone de ouvido,Acessórios,1,100.05602120772872,100.05602120772872,CA,Muito satisfeito com a compra.
8326,2044-10-17,422,54,Laptop,Eletrônicos,1,530.1400213701153,530.1400213701153,FL,Sem reclamações.
8327,2044-10-18,320,52,Fone de ouvido,Acessórios,2,714.0672063683207,1428.1344127366415,IL,Entrega dentro do prazo previsto.
8328,2044-10-19,87,18,Smartphone,Eletrônicos,1,1431.3285016840362,1431.3285016840362,NY,Muito satisfeito com a compra.
8329,2044-10-20,217,76,Laptop,Eletrônicos,1,1112.7524319693136,1112.7524319693136,CA,Muito satisfeito com a compra.
8330,2044-10-21,490,36,Fone de ouvido,Acessórios,2,1719.1778033965766,3438.355606793153,FL,Excelente produto!
8331,2044-10-22,519,32,Smartphone,Eletrônicos,1,702.2874078470884,702.2874078470884,IL,Excelente produto!
8332,2044-10-23,278,42,Laptop,Eletrônicos,1,628.0599349370605,628.0599349370605,IL,Excelente produto!
8333,2044-10-24,849,18,Fone de ouvido,Acessórios,3,114.73494670177053,344.2048401053116,TX,Excelente produto!
8334,2044-10-25,722,48,Smartphone,Eletrônicos,1,1905.8487362447886,1905.8487362447886,TX,Atendimento excepcional.
8335,2044-10-26,169,54,Laptop,Eletrônicos,1,1027.9096854703832,1027.9096854703832,NY,Sem reclamações.
8336,2044-10-27,330,69,Fone de ouvido,Acessórios,3,1029.9216336529391,3089.7649009588176,CA,Entrega dentro do prazo previsto.
8337,2044-10-28,650,60,Laptop,Eletrônicos,2,1850.7004834239167,3701.4009668478334,FL,Muito satisfeito com a compra.
8338,2044-10-29,441,63,Smartphone,Eletrônicos,1,615.3405600607306,615.3405600607306,FL,Atendimento excepcional.
8339,2044-10-30,391,39,Fone de ouvido,Acessórios,5,697.6069535892044,3488.034767946022,IL,Atendimento excepcional.
8340,2044-10-31,496,67,Fone de ouvido,Acessórios,2,1329.878004070529,2659.756008141058,FL,Muito satisfeito com a compra.
8341,2044-11-01,381,37,Fone de ouvido,Acessórios,2,1581.093112053819,3162.186224107638,NY,Sem reclamações.
8342,2044-11-02,306,58,Smartphone,Eletrônicos,1,1413.6559145933577,1413.6559145933577,TX,Produto ok.
8343,2044-11-03,742,79,Tablet,Eletrônicos,3,1588.0006509184425,4764.001952755328,IL,Atendimento excepcional.
8344,2044-11-04,987,64,Fone de ouvido,Acessórios,2,1171.4606766166644,2342.921353233329,CA,Sem reclamações.
8345,2044-11-05,820,60,Smartphone,Eletrônicos,3,1732.505791287627,5197.517373862881,IL,Entrega dentro do prazo previsto.
8346,2044-11-06,673,22,Laptop,Eletrônicos,5,1122.7081236348695,5613.540618174347,FL,Entrega rápida!
8347,2044-11-07,513,32,Laptop,Eletrônicos,3,497.21422313985767,1491.642669419573,NY,Produto ok.
8348,2044-11-08,748,73,Smartphone,Eletrônicos,4,1106.3171576723055,4425.268630689222,CA,Excelente produto!
8349,2044-11-09,949,19,Tablet,Eletrônicos,3,1440.2421360560616,4320.726408168184,IL,Muito satisfeito com a compra.
8350,2044-11-10,188,29,Smartphone,Eletrônicos,2,1324.4719118590772,2648.9438237181544,FL,Entrega dentro do prazo previsto.
8351,2044-11-11,930,76,Laptop,Eletrônicos,3,523.8826877929348,1571.6480633788044,IL,Péssimo atendimento
8352,2044-11-12,516,74,Laptop,Eletrônicos,3,130.10254460803114,390.3076338240934,CA,Produto com ótimo custo-benefício.
8353,2044-11-13,913,77,Fone de ouvido,Acessórios,4,542.3374827616692,2169.349931046677,FL,Entrega rápida!
8354,2044-11-14,644,72,Tablet,Eletrônicos,4,1968.882038944753,7875.528155779012,TX,Péssimo atendimento
8355,2044-11-15,427,24,Smartphone,Eletrônicos,1,409.709168761376,409.709168761376,CA,Entrega rápida!
8356,2044-11-16,502,19,Laptop,Eletrônicos,2,955.5249290572424,1911.0498581144848,TX,Sem reclamações.
8357,2044-11-17,730,25,Laptop,Eletrônicos,1,1294.774308747242,1294.774308747242,TX,Produto com ótimo custo-benefício.
8358,2044-11-18,260,26,Laptop,Eletrônicos,4,1764.9727108466072,7059.890843386429,FL,Produto com ótimo custo-benefício.
8359,2044-11-19,513,75,Smartphone,Eletrônicos,3,1532.504343183905,4597.513029551715,IL,Muito satisfeito com a compra.
8360,2044-11-20,71,44,Smartphone,Eletrônicos,4,1822.4585558431759,7289.8342233727035,IL,Sem reclamações.
8361,2044-11-21,478,45,Tablet,Eletrônicos,5,1228.5482024780458,6142.741012390229,NY,Excelente produto!
8362,2044-11-22,178,54,Fone de ouvido,Acessórios,3,1737.3716758492292,5212.1150275476875,CA,Atendimento excepcional.
8363,2044-11-23,457,32,Fone de ouvido,Acessórios,1,564.4938444214584,564.4938444214584,CA,Atendimento excepcional.
8364,2044-11-24,189,36,Fone de ouvido,Acessórios,3,889.6014422312361,2668.8043266937084,FL,Excelente produto!
8365,2044-11-25,291,47,Laptop,Eletrônicos,5,1695.356324981085,8476.781624905425,FL,Atendimento excepcional.
8366,2044-11-26,520,68,Fone de ouvido,Acessórios,4,684.8491521668163,2739.3966086672654,NY,Produto com ótimo custo-benefício.
8367,2044-11-27,765,30,Laptop,Eletrônicos,2,1748.8831812648702,3497.7663625297405,NY,Entrega rápida!
8368,2044-11-28,920,62,Tablet,Eletrônicos,2,758.0743823822594,1516.1487647645188,TX,Produto com ótimo custo-benefício.
8369,2044-11-29,979,23,Laptop,Eletrônicos,2,758.6196722605176,1517.2393445210353,NY,Produto ok.
8370,2044-11-30,292,47,Tablet,Eletrônicos,4,652.6141838427317,2610.4567353709267,IL,Atendimento excepcional.
8371,2044-12-01,946,18,Tablet,Eletrônicos,2,1116.5390130932587,2233.0780261865175,TX,Atendimento excepcional.
8372,2044-12-02,756,59,Fone de ouvido,Acessórios,5,301.6840408525039,1508.4202042625197,NY,Entrega rápida!
8373,2044-12-03,635,76,Fone de ouvido,Acessórios,4,121.37517110363754,485.50068441455016,IL,Entrega rápida!
8374,2044-12-04,811,74,Laptop,Eletrônicos,2,1799.9553109434319,3599.9106218868637,IL,Entrega dentro do prazo previsto.
8375,2044-12-05,283,55,Smartphone,Eletrônicos,1,1861.429596418894,1861.429596418894,TX,Arrependido da compra
8376,2044-12-06,544,42,Fone de ouvido,Acessórios,4,198.53279068925355,794.1311627570142,TX,Excelente produto!
8377,2044-12-07,846,52,Fone de ouvido,Acessórios,4,1121.9102321749106,4487.640928699642,IL,Produto ok.
8378,2044-12-08,377,43,Smartphone,Eletrônicos,3,1102.3802115226033,3307.1406345678097,FL,Produto ok.
8379,2044-12-09,658,30,Smartphone,Eletrônicos,2,776.2398268143539,1552.4796536287079,TX,Atendimento sem problema
8380,2044-12-10,156,36,Fone de ouvido,Acessórios,1,1159.3643999839896,1159.3643999839896,CA,Sem reclamações.
8381,2044-12-11,508,27,Smartphone,Eletrônicos,5,943.3327241697266,4716.6636208486325,FL,Atendimento excepcional.
8382,2044-12-12,413,62,Laptop,Eletrônicos,4,1004.7882776988814,4019.1531107955257,CA,Arrependido da compra
8383,2044-12-13,528,24,Tablet,Eletrônicos,5,1522.9068050201058,7614.534025100529,NY,Produto com defeito
8384,2044-12-14,355,32,Tablet,Eletrônicos,5,1075.6225213015284,5378.112606507642,TX,Produto com ótimo custo-benefício.
8385,2044-12-15,559,40,Fone de ouvido,Acessórios,5,681.1332809703853,3405.6664048519265,TX,Produto com ótimo custo-benefício.
8386,2044-12-16,763,53,Fone de ouvido,Acessórios,3,1183.8394185734637,3551.518255720391,IL,Sem reclamações.
8387,2044-12-17,187,60,Laptop,Eletrônicos,5,1299.470294298445,6497.351471492225,TX,Entrega rápida!
8388,2044-12-18,31,48,Smartphone,Eletrônicos,2,1341.5071207987614,2683.014241597523,CA,Produto ok.
8389,2044-12-19,260,79,Fone de ouvido,Acessórios,2,1255.6979694050963,2511.3959388101925,FL,Produto com ótimo custo-benefício.
8390,2044-12-20,421,25,Tablet,Eletrônicos,1,1345.9753912484598,1345.9753912484598,NY,Entrega rápida!
8391,2044-12-21,529,76,Laptop,Eletrônicos,1,654.6809281511538,654.6809281511538,FL,Produto cumpre o que promete
8392,2044-12-22,551,47,Laptop,Eletrônicos,5,919.9611305046298,4599.805652523149,CA,Péssimo atendimento
8393,2044-12-23,304,51,Smartphone,Eletrônicos,5,1353.977030045978,6769.885150229889,NY,Atendimento excepcional.
8394,2044-12-24,942,50,Fone de ouvido,Acessórios,3,1521.0186561290589,4563.055968387176,IL,Atendimento sem problema
8395,2044-12-25,986,18,Fone de ouvido,Acessórios,5,896.5849508835458,4482.924754417729,TX,Produto com ótimo custo-benefício.
8396,2044-12-26,944,33,Laptop,Eletrônicos,5,762.3990448580429,3811.9952242902145,TX,Muito satisfeito com a compra.
8397,2044-12-27,39,67,Tablet,Eletrônicos,5,1445.971177587074,7229.8558879353695,IL,Excelente produto!
8398,2044-12-28,489,28,Fone de ouvido,Acessórios,4,483.2377006789124,1932.9508027156496,CA,Entrega rápida!
8399,2044-12-29,644,44,Tablet,Eletrônicos,4,68.5097812951972,274.0391251807888,IL,Atendimento excepcional.
8400,2044-12-30,542,39,Laptop,Eletrônicos,3,968.7737047783635,2906.3211143350904,CA,Entrega dentro do prazo previsto.
8401,2044-12-31,670,57,Fone de ouvido,Acessórios,3,388.0776519113647,1164.232955734094,NY,Sem reclamações.
8402,2045-01-01,278,36,Tablet,Eletrônicos,2,787.6513801208671,1575.3027602417342,FL,Atendimento excepcional.
8403,2045-01-02,203,61,Laptop,Eletrônicos,3,617.9065930134665,1853.7197790403993,FL,Entrega dentro do prazo previsto.
8404,2045-01-03,66,23,Tablet,Eletrônicos,2,1565.6606826025386,3131.321365205077,IL,Produto com defeito
8405,2045-01-04,108,73,Fone de ouvido,Acessórios,5,696.246573829669,3481.2328691483453,TX,Excelente produto!
8406,2045-01-05,268,74,Smartphone,Eletrônicos,3,1299.3177932091796,3897.953379627539,IL,Muito satisfeito com a compra.
8407,2045-01-06,222,65,Tablet,Eletrônicos,3,1364.1295633686764,4092.388690106029,TX,Entrega dentro do prazo previsto.
8408,2045-01-07,804,57,Smartphone,Eletrônicos,3,940.0858568270929,2820.257570481279,IL,Sem reclamações.
8409,2045-01-08,530,56,Fone de ouvido,Acessórios,2,208.10197428137766,416.20394856275533,IL,Qualidade inferior ao anunciado
8410,2045-01-09,90,37,Smartphone,Eletrônicos,2,1415.7119178470414,2831.4238356940828,FL,Muito satisfeito com a compra.
8411,2045-01-10,693,20,Laptop,Eletrônicos,1,196.5774336169669,196.5774336169669,TX,Atendimento sem problema
8412,2045-01-11,255,72,Smartphone,Eletrônicos,2,243.46527141636886,486.93054283273773,FL,Produto ok.
8413,2045-01-12,455,18,Tablet,Eletrônicos,2,432.1948691110332,864.3897382220664,TX,Atendimento sem problema
8414,2045-01-13,253,40,Tablet,Eletrônicos,4,596.7328056869079,2386.9312227476316,NY,Produto com ótimo custo-benefício.
8415,2045-01-14,257,55,Smartphone,Eletrônicos,3,1700.5808156260446,5101.742446878134,NY,Excelente produto!
8416,2045-01-15,383,20,Laptop,Eletrônicos,2,1366.0974653537696,2732.1949307075392,NY,Muito satisfeito com a compra.
8417,2045-01-16,442,79,Fone de ouvido,Acessórios,3,805.0649374126824,2415.1948122380472,CA,Entrega rápida!
8418,2045-01-17,858,68,Smartphone,Eletrônicos,3,1958.323529763469,5874.970589290407,FL,Muito satisfeito com a compra.
8419,2045-01-18,599,51,Tablet,Eletrônicos,4,525.0249574521343,2100.0998298085374,FL,Sem reclamações.
8420,2045-01-19,90,34,Tablet,Eletrônicos,3,1239.138055399296,3717.4141661978883,NY,Produto com ótimo custo-benefício.
8421,2045-01-20,749,65,Smartphone,Eletrônicos,2,1702.067512458511,3404.135024917022,IL,Entrega rápida!
8422,2045-01-21,390,44,Smartphone,Eletrônicos,3,1613.9440270157309,4841.832081047192,FL,Excelente produto!
8423,2045-01-22,582,70,Smartphone,Eletrônicos,1,226.10010970297213,226.10010970297213,TX,Atendimento excepcional.
8424,2045-01-23,44,78,Fone de ouvido,Acessórios,1,1409.6847361653588,1409.6847361653588,FL,Excelente produto!
8425,2045-01-24,712,56,Tablet,Eletrônicos,4,552.8343233277492,2211.3372933109968,FL,Entrega rápida!
8426,2045-01-25,664,40,Tablet,Eletrônicos,2,743.6802822276601,1487.3605644553202,TX,Produto ok.
8427,2045-01-26,598,55,Tablet,Eletrônicos,4,1003.5343655067727,4014.137462027091,NY,Atendimento sem problema
8428,2045-01-27,19,28,Fone de ouvido,Acessórios,1,1591.9628238275172,1591.9628238275172,NY,Entrega rápida!
8429,2045-01-28,101,32,Laptop,Eletrônicos,2,374.09281320464214,748.1856264092843,TX,Produto cumpre o que promete
8430,2045-01-29,914,43,Tablet,Eletrônicos,3,261.6827083272526,785.0481249817578,FL,Atendimento excepcional.
8431,2045-01-30,607,71,Tablet,Eletrônicos,2,349.21042783510705,698.4208556702141,FL,Entrega atrasada
8432,2045-01-31,766,28,Laptop,Eletrônicos,5,475.5358944043671,2377.679472021836,NY,Produto com defeito
8433,2045-02-01,357,24,Fone de ouvido,Acessórios,2,166.0286149315068,332.0572298630136,CA,Atendimento excepcional.
8434,2045-02-02,542,64,Laptop,Eletrônicos,3,1856.395115661651,5569.185346984953,NY,Entrega rápida!
8435,2045-02-03,761,65,Laptop,Eletrônicos,5,672.2126438230594,3361.0632191152968,TX,Entrega rápida!
